Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Bedford Park-Nortown,43.730659484871595,-79.424499511713,What-a-bagel,43.729148289015136,-79.43195576972572,Bagel Shop
Bedford Park-Nortown,43.730659484871595,-79.424499511713,A&W,43.725813,-79.417465,Fast Food Restaurant
Bedford Park-Nortown,43.730659484871595,-79.424499511713,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
Bedford Park-Nortown,43.730659484871595,-79.424499511713,Li'l Niblets & Baby Sprouts,43.72647872252676,-79.41749769877518,Baby Store
Bedford Park-Nortown,43.730659484871595,-79.424499511713,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
Bedford Park-Nortown,43.730659484871595,-79.424499511713,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
Bedford Park-Nortown,43.730659484871595,-79.424499511713,La Bamboche,43.72809138070416,-79.4180217257015,Bakery
Bedford Park-Nortown,43.730659484871595,-79.424499511713,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
Bedford Park-Nortown,43.730659484871595,-79.424499511713,Grodzinski Bakery,43.72773841150353,-79.43159266924582,Bakery
Bedford Park-Nortown,43.730659484871595,-79.424499511713,TD Canada Trust,43.7272537,-79.4172071,Bank
Bedford Park-Nortown,43.730659484871595,-79.424499511713,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
Bedford Park-Nortown,43.730659484871595,-79.424499511713,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
Bedford Park-Nortown,43.730659484871595,-79.424499511713,Safari Bar and Grill,43.72905148409205,-79.41810862863923,American Restaurant
Bedford Park-Nortown,43.730659484871595,-79.424499511713,Dino's No Frills,43.730699,-79.418535,Grocery Store
Bedford Park-Nortown,43.730659484871595,-79.424499511713,Sea-Hi,43.731630356042174,-79.43301375635122,Chinese Restaurant
Bedford Park-Nortown,43.730659484871595,-79.424499511713,Starbucks,43.73415,-79.43301,Coffee Shop
Bedford Park-Nortown,43.730659484871595,-79.424499511713,Subway,43.73148485587151,-79.41954981345089,Sandwich Place
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Commisso Bros. & Racco Italian Bakery,43.69762110821487,-79.46854960738862,Italian Restaurant
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Caldense Bakery,43.691993244478795,-79.46751193333793,Dessert Shop
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Union Lighting & Furnishing,43.69595166864708,-79.46798967304191,Furniture / Home Store
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,FreshCo,43.69254441330608,-79.46622786951993,Grocery Store
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Subway,43.69021830300218,-79.47404997234327,Sandwich Place
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Sam and Nancy’s No Frills,43.686812,-79.483929,Grocery Store
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Tim Hortons,43.6957213925918,-79.48775097727776,Coffee Shop
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Dollar Tree,43.6902962,-79.4746668,Discount Store
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,El Nahual,43.6907629,-79.4737993,Restaurant
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,McDonald's,43.69983881476554,-79.47550239021302,Fast Food Restaurant
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Keelesdale North Park,43.687162350363224,-79.48032231759423,Park
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Dollar Blitz,43.692387798726664,-79.46828734438854,Convenience Store
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Vin Bon Rogers,43.6857232423511,-79.477197001721,Wine Shop
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Rogers,43.69221,-79.46718,Video Store
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Dollar Tree,43.69277485639068,-79.46682062857616,Discount Store
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,All About Dogs,43.700309463248146,-79.47222792393138,Pet Service
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Sescolite Creative Lighting,43.69704817571709,-79.46796598728064,Furniture / Home Store
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,O Patio,43.70148502822818,-79.47642801487363,Portuguese Restaurant
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Stone Tile,43.69719304399057,-79.46743207988109,Furniture / Home Store
Beechborough-Greenbrook,43.69311141967149,-79.478309631313,Canadian Tire Auto Service Centre,43.693368,-79.467035,Auto Garage
Bendale,43.7596282958716,-79.2573928833129,Thomson Memorial Park,43.758891136195544,-79.25450028760426,Park
Bendale,43.7596282958716,-79.2573928833129,Thomson Memorial Dog Park,43.75625331806605,-79.25329447767166,Dog Run
Bendale,43.7596282958716,-79.2573928833129,Calabria Bakery,43.7616699583205,-79.26950674263456,Bakery
Bendale,43.7596282958716,-79.2573928833129,ACR Hot Roti and Doubles,43.75222363074196,-79.26209052084411,Caribbean Restaurant
Bendale,43.7596282958716,-79.2573928833129,FreshCo Pharmacy Lawrence,43.752733,-79.264041,Pharmacy
Bendale,43.7596282958716,-79.2573928833129,Top Food Supermarket,43.75239565783231,-79.25994551019312,Grocery Store
Bendale,43.7596282958716,-79.2573928833129,Wings & Wings,43.76605005251648,-79.25955802202225,Wings Joint
Bendale,43.7596282958716,-79.2573928833129,Tim Hortons,43.75655019398923,-79.24787700176239,Coffee Shop
Bendale,43.7596282958716,-79.2573928833129,Thomson Park Tennis Club,43.756073581682955,-79.25515299287007,Tennis Court
Bendale,43.7596282958716,-79.2573928833129,Pizza Pizza,43.752435186791544,-79.26472663879395,Pizza Place
Bendale,43.7596282958716,-79.2573928833129,Donwood Park,43.756075796329334,-79.26264873378759,Park
Bendale,43.7596282958716,-79.2573928833129,Brimley Rd & Lawrence Ave E,43.753405238864296,-79.25562478145122,Intersection
Bendale,43.7596282958716,-79.2573928833129,Domino's Pizza,43.766217,-79.259712,Pizza Place
Bendale,43.7596282958716,-79.2573928833129,Scarborough Eye Associates,43.75416485927842,-79.25121868637638,Optical Shop
Bendale,43.7596282958716,-79.2573928833129,McDonald's,43.75184937356888,-79.2607827001242,Fast Food Restaurant
Bendale,43.7596282958716,-79.2573928833129,Mr.Sub,43.752733,-79.264041,Restaurant
Bendale,43.7596282958716,-79.2573928833129,Magnotta,43.761333,-79.269139,Wine Shop
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,The Birchcliff,43.69166644406541,-79.26453158481682,Café
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Rosetta McLain Gardens,43.69701861855136,-79.25573911728534,Park
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Jatujak,43.688420506662354,-79.2700732547006,Thai Restaurant
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Birchmount Community Centre,43.69517507509799,-79.26216087070237,General Entertainment
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Variety Village,43.69883533655271,-79.25795245225459,Gym
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Dairy Queen,43.694488962802616,-79.27699774503714,Fast Food Restaurant
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Swiss Chalet Express/ Harvey's,43.69412736775397,-79.27619223755143,Restaurant
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Wimpy's Diner,43.68904771098145,-79.26948627518628,Diner
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Scarborough Gardens,43.6946465192162,-79.26223031725522,Skating Rink
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Birchmount Stadium,43.695322867712626,-79.26129341125488,College Stadium
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Scotia Parkette,43.69530419850419,-79.27182589899654,Park
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Prince Supermarket,43.6946133888628,-79.27387821822384,Convenience Store
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Variety Village Sunshine Pool,43.69881350657984,-79.25661563873291,Gym Pool
Birchcliffe-Cliffside,43.69472122197151,-79.2646026611129,Highview Park,43.70132615647561,-79.25876179304484,Park
Black Creek,43.76636123657168,-79.52149963371299,Black Creek Pioneer Village,43.773393430343425,-79.51699139740164,Historic Site
Black Creek,43.76636123657168,-79.52149963371299,Rogers Cup,43.771532540075185,-79.51202583455225,Tennis Stadium
Black Creek,43.76636123657168,-79.52149963371299,Aviva Centre,43.77155334201711,-79.51192650368728,Tennis Stadium
Black Creek,43.76636123657168,-79.52149963371299,Nella Cutlery,43.763957,-79.529793,Kitchen Supply Store
Black Creek,43.76636123657168,-79.52149963371299,Petro-Canada,43.766586,-79.51987,Gas Station
Black Creek,43.76636123657168,-79.52149963371299,No Frills,43.758178,-79.51968,Grocery Store
Black Creek,43.76636123657168,-79.52149963371299,Rexall,43.76659,-79.519852,Pharmacy
Black Creek,43.76636123657168,-79.52149963371299,Shoreham Plaza,43.76880310069173,-79.52048054521903,Shopping Mall
Black Creek,43.76636123657168,-79.52149963371299,Mac's Convenience Store,43.76933566288619,-79.52110641923016,Snack Place
Black Creek,43.76636123657168,-79.52149963371299,John Booth Memorial Arena,43.769548855413575,-79.52324753470374,Skating Rink
Black Creek,43.76636123657168,-79.52149963371299,LCBO,43.759256617873106,-79.51945388294175,Liquor Store
Black Creek,43.76636123657168,-79.52149963371299,Tasty Pizza,43.77412111673628,-79.52186954050678,Pizza Place
Black Creek,43.76636123657168,-79.52149963371299,Sony Tennis Hotspot,43.7715586595059,-79.51213359832764,Tennis Stadium
Black Creek,43.76636123657168,-79.52149963371299,Planet Fitness,43.757538,-79.51961,Gym / Fitness Center
Blake-Jones,43.676503,-79.337374,The Only Cafe,43.680408988135255,-79.33789819168385,Beer Bar
Blake-Jones,43.676503,-79.337374,efes bar&grill,43.68024174920371,-79.33834598691139,Gastropub
Blake-Jones,43.676503,-79.337374,Mr. Pide,43.679635329815625,-79.34153035500347,Turkish Restaurant
Blake-Jones,43.676503,-79.337374,Sakawa Coffee,43.679906,-79.339807,Café
Blake-Jones,43.676503,-79.337374,Left Field Brewery,43.67370495341353,-79.33031026982496,Brewery
Blake-Jones,43.676503,-79.337374,Danforth Dragon Restaurant,43.6798113424494,-79.339838432929,Asian Restaurant
Blake-Jones,43.676503,-79.337374,Motorama Restaurant,43.67984859470629,-79.34010109351141,Diner
Blake-Jones,43.676503,-79.337374,Athens Restaurant & Bar,43.679158774155724,-79.34365960911909,Greek Restaurant
Blake-Jones,43.676503,-79.337374,Danforth Pizza House,43.680182909379766,-79.33879474268964,Pizza Place
Blake-Jones,43.676503,-79.337374,Greenwood Smokehouse BBQ,43.679023116774175,-79.34437939575473,BBQ Joint
Blake-Jones,43.676503,-79.337374,Square Boy,43.67994925367467,-79.33953984481623,Burger Joint
Blake-Jones,43.676503,-79.337374,Von Doughnuts,43.67919504981879,-79.34340383066859,Donut Shop
Blake-Jones,43.676503,-79.337374,Tips Nail Bar,43.67982572188027,-79.34030209156394,Nail Salon
Blake-Jones,43.676503,-79.337374,Pizzeria Libretto,43.678488633358,-79.34757579277853,Pizza Place
Blake-Jones,43.676503,-79.337374,Pilot Coffee Roasters,43.673800531202524,-79.33004379272461,Café
Blake-Jones,43.676503,-79.337374,Pinkerton Snack Bar,43.668900374804885,-79.3373089560871,Cocktail Bar
Blake-Jones,43.676503,-79.337374,Withrow Park,43.67489949057737,-79.34843681570193,Park
Blake-Jones,43.676503,-79.337374,Maha's Fine Egyptian Cuisine,43.671757955479535,-79.3284444246658,Egyptian Restaurant
Blake-Jones,43.676503,-79.337374,Morgan's on the Danforth,43.682044330949324,-79.33025531659852,Gastropub
Blake-Jones,43.676503,-79.337374,Red Rocket Coffee,43.68234009057258,-79.3285298526357,Café
Blake-Jones,43.676503,-79.337374,The Only Backpacker's Inn,43.68054059417574,-79.33788920444185,Hostel
Blake-Jones,43.676503,-79.337374,Monarch Park,43.678719042549886,-79.32595669855687,Park
Blake-Jones,43.676503,-79.337374,Re: Reading,43.678506570428084,-79.34767758382526,Bookstore
Blake-Jones,43.676503,-79.337374,Withrow Park Off Leash Dog Park,43.67401899043838,-79.34676402450275,Dog Run
Blake-Jones,43.676503,-79.337374,The Wren,43.6824674097841,-79.32807925839526,American Restaurant
Blake-Jones,43.676503,-79.337374,Riverdale Perk,43.671184051150945,-79.34681587395134,Café
Blake-Jones,43.676503,-79.337374,Marvel Coffee Company,43.68071553476836,-79.33752594265454,Coffee Shop
Blake-Jones,43.676503,-79.337374,Maple Leaf Tavern,43.66827374908217,-79.34009173600943,American Restaurant
Blake-Jones,43.676503,-79.337374,The One in the Only,43.68043256568149,-79.33788077683231,Café
Blake-Jones,43.676503,-79.337374,Simone's Caribbean Restaurant,43.67865547474292,-79.34658157954753,Caribbean Restaurant
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,La Bicicletta,43.700176118499435,-79.45514560217194,Bike Shop
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Sushi Zuki,43.69449449646573,-79.45614091259421,Japanese Restaurant
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Tim Hortons,43.6957155747294,-79.4491392374038,Coffee Shop
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Randy's Take-Out,43.69732064465883,-79.44233009957388,Caribbean Restaurant
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,California Sandwiches,43.70060745090339,-79.45171931570894,Sandwich Place
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Starbucks,43.699807,-79.461804,Coffee Shop
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Dollarama,43.696349,-79.450916,Discount Store
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Rap's,43.697567013781246,-79.44130316678915,Caribbean Restaurant
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Walter Saunders Memorial Park,43.70083598694468,-79.44528270187077,Park
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Sgt. Splatter’s Project Paintball,43.70328994781447,-79.45591425979373,Paintball Field
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Popeyes Louisiana Kitchen,43.69704407828783,-79.44378747637693,Fried Chicken Joint
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,The Door Store,43.699611369723506,-79.45772866501329,Antique Shop
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Elte,43.6978150476456,-79.4606629951425,Furniture / Home Store
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Ginger's,43.69907204416368,-79.4591680569848,Furniture / Home Store
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,W Burger Bar,43.697074813128054,-79.46337374091517,Burger Joint
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,TD Canada Trust,43.69548525514628,-79.4517315417083,Bank
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Shoppers Drug Mart,43.695714,-79.450789,Pharmacy
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Lowe's Home Improvement,43.6999864,-79.4616705,Hardware Store
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Doce Minho Pastry & Bakery,43.6918926751435,-79.44819075003524,Bakery
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Sky Ranch Restaurant,43.70072965454009,-79.45168436610791,Argentinian Restaurant
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,McDonald's,43.70491871475466,-79.45223813434126,Fast Food Restaurant
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,TD Canada Trust,43.698273440465066,-79.43915069103241,Bank
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,The Beer Store,43.693529,-79.4412116,Beer Store
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Subway,43.6994508639394,-79.46162538915077,Sandwich Place
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Pizza Pizza,43.6971809217261,-79.44282764192468,Pizza Place
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Tim Hortons,43.70118120760812,-79.45251882076258,Coffee Shop
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Darosa,43.706969836937915,-79.453120889328,Mediterranean Restaurant
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,No Frills,43.694789,-79.453038,Grocery Store
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Churrasqueira Portugal BBQ & Grill,43.69560855197261,-79.44972466554799,Portuguese Restaurant
Briar Hill-Belgravia,43.6985206671595,-79.451248168913,Petro-Canada,43.707186,-79.453231,Gas Station
Bridle Path-Sunnybrook-York Mills,43.72732162477161,-79.380813598613,Granite Club,43.7330429446901,-79.38198601664295,Gym / Fitness Center
Bridle Path-Sunnybrook-York Mills,43.72732162477161,-79.380813598613,Second Cup,43.721382,-79.376428,Coffee Shop
Bridle Path-Sunnybrook-York Mills,43.72732162477161,-79.380813598613,Tim Hortons,43.72732441416303,-79.37956273555756,Coffee Shop
Bridle Path-Sunnybrook-York Mills,43.72732162477161,-79.380813598613,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,Bus Line
Bridle Path-Sunnybrook-York Mills,43.72732162477161,-79.380813598613,Glendon Forest,43.72722590613304,-79.3784126622513,Trail
Bridle Path-Sunnybrook-York Mills,43.72732162477161,-79.380813598613,Glendon Bookstore,43.72702356473666,-79.37897619381494,Bookstore
Bridle Path-Sunnybrook-York Mills,43.72732162477161,-79.380813598613,Glendon Rose Garden,43.72733415672508,-79.37822227183874,College Quad
