,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1554,"Harbord,University of Toronto",43.6626956,-79.4000493,Harbord Convenience,43.662627051049114,-79.4040425349905,Flower Shop
1555,"Harbord,University of Toronto",43.6626956,-79.4000493,Elchi Chai Shop,43.662694965848935,-79.40465211868286,Coffee Shop
1556,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
1557,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
1558,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
1559,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
1560,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Blackbird Baking Co,43.65476385976386,-79.40056588367806,Bakery
1561,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
1562,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café
1563,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,El Rey,43.652764,-79.400048,Cocktail Bar
1564,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Little Pebbles,43.654883,-79.400264,Coffee Shop
1565,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Cold Tea,43.65419313416817,-79.40107491108753,Bar
1566,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Golden Patty,43.6546590586465,-79.4011788108254,Caribbean Restaurant
1567,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Grey Gardens,43.653479,-79.401427,Wine Bar
1568,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
1569,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
1570,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
1571,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Kensington Food Market,43.654058473740236,-79.40037565547179,Farmers Market
1572,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Torteria San Cosme,43.65470199390117,-79.40064636669985,Mexican Restaurant
1573,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Carlos' House of Spice,43.654188111731344,-79.40190419262933,Gourmet Shop
1574,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Wafels and More,43.65465108367296,-79.40197747917576,Belgian Restaurant
1575,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,The Dirty Bird Chicken + Waffles,43.65461198283731,-79.40067408795788,Comfort Food Restaurant
1576,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Fudao Noodle House,43.654645274716124,-79.39887355126278,Noodle House
1577,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Perola Supermarket,43.65489448176307,-79.40214642462199,Grocery Store
1578,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Global Cheese,43.65462257332082,-79.4006057130889,Cheese Shop
1579,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Hooked,43.6545853262614,-79.40174629702895,Fish Market
1580,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Courage My Love,43.653248372136495,-79.40015802843716,Thrift / Vintage Store
